order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB08277,01-03-2018,09:51:32,Breakfast,TP,"[('Coffee', 4), ('Eggs', 4), ('Pancake', 3), ('Cereal', 2)]",232.75,-37.8209077,144.9681241,0,7.649,10.4609983
ORDX08335,2018-12-08,19:19:26,Dinner,BK,"[('Salmon', 7), ('Fish&Chips', 4), ('Pasta', 7)]",619.5,-37.8066263,144.9615746,0,7.56,16.6039456
ORDA03656,2018-03-19,10:32:06,Breakfast,BK,"[('Pancake', 9), ('Cereal', 10)]",428.25,-37.8196921,144.9795055,1,7.209,11.9922691
ORDC09373,2018-11-08,18:18:35,Dinner,NS,"[('Pasta', 9), ('Salmon', 1), ('Shrimp', 4), ('Fish&Chips', 6)]",714.5,-37.812708,144.9831015,0,8.327,13.8364527
ORDB01312,2018-05-31,12:54:05,Lunch,BK,"[('Steak', 4), ('Chicken', 2), ('Fries', 9), ('Burger', 1)]",383.0,-37.8083721,144.9584903,0,8.934,11.9230189
ORDA03688,2018-08-20,15:36:20,Breakfast,BK,"[('Chicken', 9), ('Salad', 9), ('Steak', 9)]",847.8,-37.8028144,144.9473472,0,8.932,15.1292235
ORDY09917,2018-09-01,15:56:37,Lunch,TP,"[('Salad', 9), ('Steak', 3)]",283.0,-37.8167573,144.9542771,0,8.517,13.5432247
ORDI00969,2018-07-12,14:15:12,Lunch,NS,"[('Steak', 9), ('Pancake', 9), ('Fries', 7)]",777.0,-37.8176913,145.0071899,0,10.696,15.9787008
ORDK08534,2018-09-23,16:47:19,Lunch,BK,"[('Salmon', 2), ('Shrimp', 5), ('Fish&Chips', 1)]",387.0,-37.7976936,144.9674106,0,8.05,17.1055197
ORDB10812,2018-12-16,19:29:34,Breakfast,TP,"[('Shrimp', 8), ('Pasta', 9)]",679.5,-37.8134932,144.9656098,0,8.206,14.4671322
ORDC09761,2018-05-25,12:43:56,Lunch,NS,"[('Salad', 7), ('Steak', 7)]",435.4,-37.8134411,144.9683085,0,7.712,13.1354087
ORDZ07249,2018-12-03,19:09:17,Dinner,NS,"[('Salmon', 5), ('Shrimp', 9), ('Pasta', 5), ('Fish&Chips', 3)]",933.5,-37.8182346,144.9566501,0,8.94,15.3625454
ORDX10862,2018-06-21,13:34:38,Lunch,BK,"[('Steak', 4), ('Burger', 1), ('Salad', 5), ('Fries', 9)]",405.0,-37.8064174,144.9613443,0,7.583,13.5162263
ORDI01293,2018-11-14,18:28:43,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 10)]",405.0,-37.8141608,145.014446,0,10.996,17.4819165
ORDB08441,2018-15-07,14:25:21,Lunch,TP,"[('Chicken', 10), ('Salad', 10), ('Fries', 1), ('Steak', 9), ('Burger', 8)]",1157.0,-37.7996234,144.9354344,0,12.905,17.0259064
ORDY09387,2018-03-24,10:42:15,Breakfast,TP,"[('Coffee', 4), ('Eggs', 4), ('Pancake', 4)]",215.0,144.9756236,-37.8185792,0,8.412,13.0246539
ORDY07211,2018-11-19,18:38:52,Dinner,TP,"[('Salmon', 3), ('Pasta', 3), ('Shrimp', 4)]",421.5,37.8139635,145.0078447,0,11.744,15.3298468
ORDY07212,2018-09-14,16:27:02,Dinner,ns,"[('Salmon', 1), ('Pasta', 6)]",206.0,-37.8179039,144.964787,0,7.749,11.755225
ORDY07248,2018-05-15,12:23:39,Lunch,TP,"[('Steak', 2), ('Chicken', 10), ('Burger', 5), ('Salad', 3)]",616.6,-37.8085701,144.9716575,0,9.226,12.4374855
ORDZ11025,2018-27-02,09:51:32,Breakfast,NS,"[('Eggs', 3), ('Pancake', 7), ('Cereal', 10)]",445.75,-37.8229098,144.9751892,0,9.244,14.6039205
ORDB09258,2018-11-05,18:08:27,Dinner,tp,"[('Shrimp', 2), ('Pasta', 5), ('Fish&Chips', 8)]",525.5,-37.821301,145.0033795,0,10.916,14.754958
ORDY01470,2018-01-30,08:50:42,Breakfast,TP,"[('Pancake', 6), ('Eggs', 4), ('Cereal', 3)]",777.0,-37.8133288,144.9627191,0,8.134,10.7562551
ORDY09467,2018-05-31,12:54:05,Lunch,TP,"[('Steak', 5), ('Chicken', 6), ('Burger', 10), ('Salad', 7), ('Fries', 4)]",895.4,-37.8202914,144.9576972,0,7.931,11.3543247
ORDB03902,2018-11-01,18:08:27,Dinner,TP,"[('Pasta', 1), ('Salmon', 5)]",232.5,-37.8240972,144.9486132,0,8.671,13.6473397
ORDY06780,2018-01-17,08:30:25,Breakfast,TP,"[('Cereal', 2), ('Coffee', 2)]",57.0,37.8064407,144.9571255,1,9.2,5.5112139
ORDB10527,2018-06-12,13:14:21,Lunch,TP,"[('Fries', 2), ('Salad', 5), ('Burger', 1)]",364.0,-37.8153166,144.9419203,0,9.979,13.2324799
ORDI03629,2018-01-12,08:20:16,Breakfast,NS,"[('Salmon', 3), ('Eggs', 7), ('Coffee', 1)]",224.5,-37.8197302,144.9682523,1,8.635,6.7815401
ORDI06632,2018-11-17,18:38:52,Dinner,NS,"[('Shrimp', 1), ('Pasta', 1), ('Salmon', 8)]",409.5,-37.7989897,144.9667971,0,6.659,14.603958
ORDJ09187,2018-04-09,11:12:40,Breakfast,BK,"[('Pancake', 1), ('Cereal', 5), ('Coffee', 3), ('Eggs', 7)]",305.75,-37.8024164,144.9435114,0,10.415,12.4066763
ORDJ00513,2018-10-26,17:48:10,Dinner,TP,"[('Fish&Chips', 2), ('Shrimp', 1), ('Salmon', 10)]",212.0,-37.8080029,144.9743285,0,9.333,13.521185
ORDX08255,2018-02-22,09:41:24,Breakfast,BK,"[('Cereal', 4), ('Coffee', 4)]",114.0,-37.8151312,144.9662281,0,7.581,12.4839075
ORDJ04291,2018-04-02,11:02:32,Breakfast,bk,"[('Coffee', 8), ('Pancake', 2), ('Cereal', 4)]",192.5,-37.814102,144.984733,0,9.428,11.7160696
ORDJ10528,2018-08-23,15:46:28,Lunch,TP,"[('Burger', 2), ('Salad', 2), ('Fries', 4), ('Steak', 4)]",324.4,-37.8010839,144.9530168,0,9.866,12.8268059
ORDK05455,2018-10-26,17:48:10,Dinner,BK,"[('Salmon', 10), ('Pasta', 8)]",630.0,-37.8185567,144.9647864,0,7.729,14.9180285
ORDB09242,2018-06-11,13:14:21,Lunch,TP,"[('Salad', 7), ('Steak', 8), ('Burger', 6)]",666.4,-37.8231582,144.9425734,0,9.376,12.6368026
ORDZ05792,2018-01-02,08:00:00,Breakfast,bk,"[('Cereal', 10), ('Pancake', 2), ('Eggs', 1)]",280.5,-37.819146,144.9463523,1,9.645,7.4814067
ORDX02272,2018-01-06,08:10:08,Breakfast,BK,"[('Pancake', 2), ('Cereal', 4), ('Coffee', 1)]",140.0,-37.8049127,144.9537365,1,8.351,7.4855924
ORDJ02984,2018-02-28,09:51:32,Breakfast,TP,"[('Coffee', 9), ('Eggs', 9), ('Cereal', 4)]",349.5,-37.8117626,145.0004116,1,10.964,13.163973
ORDB00569,2018-05-07,12:03:22,Lunch,TP,"[('Salad', 8), ('Burger', 8), ('Fries', 4), ('Chicken', 9), ('Steak', 7)]",1036.6,37.8062244,144.9554662,0,9.32,12.1273282
ORDB07165,2018-12-13,19:29:34,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 7), ('Shrimp', 10)]",867.0,-37.805233,144.9506585,0,9.669,13.5820272
ORDB04470,2018-02-08,09:10:59,Breakfast,TP,"[('Cereal', 2), ('Coffee', 10)]",37.0,-37.8233446,144.9814779,0,8.623,11.6340138
ORDA05905,2018-09-25,16:47:19,Breakfast,BK,"[('Salmon', 6), ('Fish&Chips', 4), ('Pasta', 4)]",496.0,-37.8122303,145.0159644,0,3.562,10.7293356
ORDI09154,2018-09-07,16:16:54,Dinner,NS,"[('Salmon', 9), ('Pasta', 7)]",561.5,-37.8207429,144.9766098,0,8.672,14.7485595
ORDC09710,2018-07-24,14:45:38,Lunch,NS,"[('Burger', 10), ('Steak', 4), ('Chicken', 9), ('Salad', 10)]",1173.5,-37.8173559,145.0088037,0,10.791,16.6675447
ORDI00655,2018-06-20,13:34:38,Lunch,BK,"[('Chicken', 8), ('Salad', 8)]",393.6,-37.8209749,144.957758,0,9.265,15.1523752
