order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB02003,2018-05-12,12:13:31,Lunch,TP,"[('Salad', 4)]",68.8,-37.803158200000006,144.9627509,0,9.431000000000001,13.947905599999999
ORDY04855,2018-03-11,10:11:49,Breakfast,TP,"[('Cereal', 9), ('Coffee', 2), ('Eggs', 7)]",358.0,-37.806590899999996,144.9629864,0,9.008,6.57533108604998
ORDC07756,2018-12-24,19:49:51,Dinner,NS,"[('Fish&Chips', 7), ('Salmon', 8)]",573.0,-37.821451700000004,144.93409619999997,0,10.697000000000001,16.621099599999997
ORDK01097,2018-04-08,11:12:40,Breakfast,BK,"[('Cereal', 6), ('Coffee', 4)]",156.0,-37.8173826,144.9672611,0,7.438,14.5294937
ORDX04019,2018-07-17,14:25:21,Lunch,BK,"[('Steak', 6)]",270.0,-37.808678799999996,144.94869430000003,0,8.97,14.774456599999999
ORDZ09395,2018-06-02,12:54:05,Lunch,NS,"[('Chicken', 5), ('Salad', 8)]",297.6,-37.8143701,144.93901519999997,0,9.718,17.0985962
ORDB04700,2018-10-18,17:38:01,Dinner,TP,"[('Salmon', 10), ('Pasta', 6)]",575.0,-37.8011401,144.951542,0,9.988,14.3203555
ORDI01093,2018-05-28,12:54:05,Lunch,NS,"[('Chicken', 3), ('Burger', 8)]",344.0,-37.79305,144.97572,0,8.186,14.047488399999999
ORDJ09684,2018-01-28,08:50:42,Breakfast,TP,"[('Eggs', 4), ('Coffee', 7)]",140.5,-37.798246999999996,144.9617498,0,10.019,13.543970199999999
ORDB10065,2018-09-17,16:37:10,Dinner,TP,"[('Salmon', 10), ('Fish&Chips', 2), ('Shrimp', 2)]",588.0,-37.806233399999996,144.98181359999998,0,9.908999999999999,13.838830900000001
ORDB03047,2018-12-21,19:39:43,Dinner,TP,"[('Pasta', 9), ('Salmon', 7), ('Fish&Chips', 7), ('Shrimp', 1)]",833.5,-37.8146922,144.9375458,0,10.370999999999999,13.7061185
ORDX03756,2018-07-18,14:35:29,Lunch,BK,"[('Fries', 6), ('Salad', 7), ('Chicken', 8), ('Burger', 2), ('Steak', 3)]",645.4,-37.815535499999996,144.97738080000002,0,6.499,11.7616129
ORDJ10133,2018-11-02,18:08:27,Dinner,TP,"[('Pasta', 4), ('Fish&Chips', 8), ('Shrimp', 4)]",606.0,-37.8184296,144.9688448,0,7.915,12.358201199999998
ORDB08277,2018-03-01,09:51:32,Breakfast,TP,"[('Coffee', 4), ('Eggs', 4), ('Pancake', 3), ('Cereal', 2)]",232.75,-37.82090770000001,144.96812409999998,0,7.649,10.4609983
ORDX08335,2018-12-08,19:19:26,Dinner,BK,"[('Salmon', 7), ('Fish&Chips', 4), ('Pasta', 7)]",619.5,-37.8066263,144.9615746,0,7.56,16.6039456
ORDA03656,2018-03-19,10:32:06,Breakfast,BK,"[('Pancake', 9), ('Cereal', 10)]",428.25,-37.819692100000005,144.9795055,0,7.209,6.035256735782834
ORDC09373,2018-11-08,18:18:35,Dinner,NS,"[('Pasta', 9), ('Salmon', 1), ('Shrimp', 4), ('Fish&Chips', 6)]",714.5,-37.812708,144.9831015,0,8.327,13.8364527
ORDB01312,2018-05-31,12:54:05,Lunch,BK,"[('Steak', 4), ('Chicken', 2), ('Fries', 9), ('Burger', 1)]",383.0,-37.8083721,144.95849030000002,0,8.934,14.879073691654442
ORDA03688,2018-08-20,15:36:20,Lunch,BK,"[('Chicken', 9), ('Salad', 9), ('Steak', 9)]",847.8,-37.802814399999995,144.9473472,0,8.932,15.129223499999998
ORDY09917,2018-09-01,15:56:37,Lunch,TP,"[('Salad', 9), ('Steak', 3)]",289.79999999999995,-37.8167573,144.95427709999998,0,8.517000000000001,13.5432247
ORDI00969,2018-07-12,14:15:12,Lunch,NS,"[('Steak', 9), ('Fries', 7)]",489.0,-37.81769129999999,145.0071899,0,10.696,15.9787008
ORDK08534,2018-09-23,16:47:19,Dinner,BK,"[('Salmon', 2), ('Shrimp', 5), ('Fish&Chips', 1)]",387.0,-37.797693599999995,144.9674106,0,8.05,17.1055197
ORDB10812,2018-12-16,19:29:34,Dinner,TP,"[('Shrimp', 8), ('Pasta', 9)]",679.5,-37.8134932,144.9656098,0,8.206,14.467132199999998
ORDC09761,2018-05-25,12:43:56,Lunch,NS,"[('Salad', 7), ('Steak', 7)]",435.4,-37.813441100000006,144.9683085,0,7.712000000000001,13.1354087
ORDZ07249,2018-12-03,19:09:17,Dinner,NS,"[('Salmon', 5), ('Shrimp', 9), ('Pasta', 5), ('Fish&Chips', 3)]",933.5,-37.818234600000004,144.9566501,0,8.94,15.3625454
ORDX10862,2018-06-21,13:34:38,Lunch,BK,"[('Steak', 4), ('Burger', 1), ('Salad', 5), ('Fries', 9)]",405.0,-37.8064174,144.9613443,0,7.582999999999999,13.516226300000001
ORDI01293,2018-11-14,18:28:43,Dinner,NS,"[('Pasta', 2), ('Fish&Chips', 10)]",405.0,-37.814160799999996,145.014446,0,10.995999999999999,17.4819165
ORDB08441,2018-07-15,14:25:21,Lunch,TP,"[('Chicken', 10), ('Salad', 10), ('Fries', 1), ('Steak', 9), ('Burger', 8)]",1157.0,-37.7996234,144.9354344,0,12.905,17.025906399999997
ORDY09387,2018-03-24,10:42:15,Breakfast,TP,"[('Coffee', 4), ('Eggs', 4), ('Pancake', 4)]",215.0,-37.8185792,144.9756236,0,8.412,13.0246539
ORDY07211,2018-11-19,18:38:52,Dinner,TP,"[('Salmon', 3), ('Pasta', 3), ('Shrimp', 4)]",421.5,-37.8139635,145.0078447,0,11.744000000000002,15.329846799999999
ORDY07212,2018-09-14,16:27:02,Dinner,NS,"[('Salmon', 1), ('Pasta', 6)]",206.0,-37.8179039,144.964787,0,7.749,13.78346006068527
ORDY07248,2018-05-15,12:23:39,Lunch,TP,"[('Steak', 2), ('Chicken', 10), ('Burger', 5), ('Salad', 3)]",616.6,-37.8085701,144.9716575,0,9.115,12.4374855
ORDZ11025,2018-02-27,09:51:32,Breakfast,NS,"[('Eggs', 3), ('Pancake', 7), ('Cereal', 10)]",445.75,-37.8229098,144.9751892,0,9.244,14.6039205
ORDB09258,2018-11-05,18:08:27,Dinner,TP,"[('Shrimp', 2), ('Pasta', 5), ('Fish&Chips', 8)]",525.5,-37.821301,145.0033795,0,10.915999999999999,14.754957999999998
ORDY01470,2018-01-30,08:50:42,Breakfast,TP,"[('Pancake', 6), ('Eggs', 4), ('Cereal', 3)]",296.5,-37.813328799999994,144.9627191,0,8.134,10.756255099999999
ORDY09467,2018-05-31,12:54:05,Lunch,TP,"[('Steak', 5), ('Chicken', 6), ('Burger', 10), ('Salad', 7), ('Fries', 4)]",895.4,-37.8202914,144.95769719999998,0,7.931,11.3543247
ORDB03902,2018-11-01,18:08:27,Dinner,TP,"[('Pasta', 1), ('Salmon', 5)]",232.5,-37.824097200000004,144.9486132,0,8.671,13.6473397
ORDY06780,2018-01-17,08:30:25,Breakfast,TP,"[('Cereal', 2), ('Coffee', 2)]",57.0,-37.8064407,144.9571255,1,9.2,5.5112139
ORDB10527,2018-06-12,13:14:21,Lunch,TP,"[('Fries', 2), ('Salad', 5), ('Burger', 1)]",141.0,-37.8153166,144.94192030000002,0,9.979,13.2324799
ORDI03629,2018-01-12,08:20:16,Breakfast,NS,"[('Eggs', 7), ('Coffee', 1)]",161.5,-37.8197302,144.96825230000002,1,8.635,6.7815401
ORDI06632,2018-11-17,18:38:52,Dinner,NS,"[('Shrimp', 1), ('Pasta', 1), ('Salmon', 8)]",409.5,-37.79898970000001,144.96679709999998,0,6.659,14.603957999999999
ORDJ09187,2018-04-09,11:12:40,Breakfast,BK,"[('Pancake', 1), ('Cereal', 5), ('Coffee', 3), ('Eggs', 7)]",305.75,-37.8024164,144.9435114,0,10.415,15.445081368817032
ORDJ00513,2018-10-26,17:48:10,Dinner,TP,"[('Fish&Chips', 2), ('Shrimp', 1), ('Salmon', 10)]",534.0,-37.8080029,144.97432849999998,0,9.333,13.521185000000001
ORDX08255,2018-02-22,09:41:24,Breakfast,BK,"[('Cereal', 4), ('Coffee', 4)]",114.0,-37.8151312,144.9662281,0,7.581,12.483907499999999
ORDJ04291,2018-04-02,11:02:32,Breakfast,BK,"[('Coffee', 8), ('Pancake', 2), ('Cereal', 4)]",192.5,-37.814102,144.984733,0,9.427999999999999,14.406186011802966
ORDJ10528,2018-08-23,15:46:28,Lunch,TP,"[('Burger', 2), ('Salad', 2), ('Fries', 4), ('Steak', 4)]",324.4,-37.801083899999995,144.9530168,0,9.866,12.8268059
ORDK05455,2018-10-26,17:48:10,Dinner,BK,"[('Salmon', 10), ('Pasta', 8)]",630.0,-37.8185567,144.9647864,0,7.729,14.9180285
ORDB09242,2018-06-11,13:14:21,Lunch,TP,"[('Salad', 7), ('Steak', 8), ('Burger', 6)]",666.4,-37.82315820000001,144.94257340000001,0,9.308,12.6368026
ORDZ05792,2018-01-02,08:00:00,Breakfast,BK,"[('Cereal', 10), ('Pancake', 2), ('Eggs', 1)]",280.5,-37.819146,144.9463523,1,9.645,7.4814067
ORDX02272,2018-01-06,08:10:08,Breakfast,BK,"[('Pancake', 2), ('Cereal', 4), ('Coffee', 1)]",140.0,-37.8049127,144.9537365,1,8.351,7.4855924
ORDJ02984,2018-02-28,09:51:32,Breakfast,TP,"[('Coffee', 9), ('Eggs', 9), ('Cereal', 4)]",349.5,-37.8117626,145.00041159999998,0,10.964,6.6613850852231264
ORDB00569,2018-05-07,12:03:22,Lunch,TP,"[('Salad', 8), ('Burger', 8), ('Fries', 4), ('Chicken', 9), ('Steak', 7)]",1036.6,-37.8062244,144.9554662,0,9.32,12.1273282
ORDB07165,2018-12-13,19:29:34,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 7), ('Shrimp', 10)]",867.0,-37.805233,144.9506585,0,9.669,13.582027199999999
ORDB04470,2018-02-08,09:10:59,Breakfast,TP,"[('Cereal', 2), ('Coffee', 10)]",117.0,-37.8233446,144.98147790000002,0,8.623,11.6340138
ORDA05905,2018-09-25,16:47:19,Dinner,BK,"[('Salmon', 6), ('Fish&Chips', 4), ('Pasta', 4)]",496.0,-37.812230299999996,145.0159644,0,3.562,10.7293356
ORDI09154,2018-09-07,16:16:54,Dinner,NS,"[('Salmon', 9), ('Pasta', 7)]",561.5,-37.8207429,144.97660980000003,0,8.672,14.7485595
ORDC09710,2018-07-24,14:45:38,Lunch,NS,"[('Burger', 10), ('Steak', 4), ('Chicken', 9), ('Salad', 10)]",950.0,-37.8173559,145.0088037,0,10.790999999999999,16.667544699999997
ORDI00655,2018-06-20,13:34:38,Lunch,BK,"[('Chicken', 8), ('Salad', 8)]",393.6,-37.8209749,144.957758,0,9.265,15.152375199999998
